,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name 
63,43,07/07/2022,England,The Rose Bowl,51,758,24.45,4/33,47,27.43,,34,,,,28 years 269 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
64,44,09/07/2022,England,Edgbaston,12,770,24.06,1/29,48,27.46,1,35,,,,28 years 271 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
65,45,29/07/2022,West Indies,Brian Lara Stadium,1,771,23.36,0/12,48,27.71,,35,,,,28 years 291 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
66,46,01/08/2022,West Indies,Warner Park,31,802,23.59,1/22,49,27.59,,35,,,,28 years 294 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
67,47,02/08/2022,West Indies,Warner Park,4,806,23.03,1/19,50,27.42,,35,,,,28 years 295 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
68,48,07/08/2022,West Indies,Central Broward Regional Park,28,834,23.17,0/19,50,27.80,1,36,,,,28 years 300 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
69,49,28/08/2022,Pakistan,Dubai International Cricket Stadium,33*,867,24.08,3/25,53,26.70,,36,,,,28 years 321 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
70,50,04/09/2022,Pakistan,Dubai International Cricket Stadium,0,867,23.43,1/44,54,27.02,,36,,,,28 years 328 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
71,51,06/09/2022,Sri Lanka,Dubai International Cricket Stadium,17,884,23.26,0/35,54,27.67,,36,,,,28 years 330 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
72,52,20/09/2022,Australia,Punjab Cricket Association IS Bindra Stadium,71*,955,25.13,0/22,54,28.07,1,37,,,,28 years 344 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
73,53,23/09/2022,Australia,Vidarbha Cricket Association Stadium,9,964,24.72,0/10,54,28.26,,37,,,,28 years 347 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
74,54,25/09/2022,Australia,Rajiv Gandhi International Stadium,25*,989,25.36,0/23,54,28.69,1,38,,,,28 years 349 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
75,55,23/10/2022,Pakistan,Melbourne Cricket Ground,40,1029,25.73,3/30,57,27.70,,38,,,,29 years 12 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
76,,27/10/2022,Netherlands,Sydney Cricket Ground,-,1029,25.73,0/9,57,27.86,1,39,,,,29 years 16 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
77,56,30/10/2022,South Africa,Perth Stadium,2,1031,25.15,1/29,58,27.88,,39,,,,29 years 19 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
78,57,02/11/2022,Bangladesh,Adelaide Oval,5,1036,24.67,2/28,60,27.42,,39,,,,29 years 22 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
79,58,06/11/2022,Zimbabwe,Melbourne Cricket Ground,18,1054,24.51,2/16,62,26.79,1,40,,,,29 years 26 days,"Hardik Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,04/11/2018,West Indies,Eden Gardens,21*,21,,1/15,1,15.00,,0,,,,27 years 225 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,06/11/2018,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,21,,0/23,1,38.00,,0,,,,27 years 227 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,,11/11/2018,West Indies,MA Chidambaram Stadium,-,21,,0/40,1,78.00,1,1,,,,27 years 232 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,2,21/11/2018,Australia,Brisbane Cricket Ground,2,23,23.00,0/55,1,133.00,,1,,,,27 years 242 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,,23/11/2018,Australia,Melbourne Cricket Ground,-,23,23.00,1/26,2,79.50,2,3,,,,27 years 244 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,,25/11/2018,Australia,Sydney Cricket Ground,-,23,23.00,4/36,6,32.50,1,4,,,,27 years 246 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,3,06/02/2019,New Zealand,Westpac Stadium,20,43,21.50,1/37,7,33.14,,4,,,,27 years 319 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,08/02/2019,New Zealand,Eden Park,-,43,21.50,3/28,10,26.00,,4,,,,27 years 321 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,4,10/02/2019,New Zealand,Seddon Park,26*,69,34.50,0/54,10,31.40,,4,,,,27 years 323 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,5,24/02/2019,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,1,70,23.33,1/17,11,30.09,,4,,,,27 years 337 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,,27/02/2019,Australia,M Chinnaswamy Stadium,-,70,23.33,0/33,11,33.09,,4,,,,27 years 340 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,6,03/08/2019,West Indies,Central Broward Regional Park,12,82,20.50,1/20,12,32.00,2,6,,,,28 years 132 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,7,04/08/2019,West Indies,Central Broward Regional Park,20*,102,25.50,2/23,14,29.07,,6,,,,28 years 133 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,,06/08/2019,West Indies,Providence Stadium,-,102,25.50,0/35,14,31.57,,6,,,,28 years 135 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
16,,18/09/2019,South Africa,Punjab Cricket Association IS Bindra Stadium,-,102,25.50,0/7,14,32.07,,6,,,,28 years 178 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
17,8,22/09/2019,South Africa,M Chinnaswamy Stadium,4,106,21.20,0/40,14,34.93,,6,,,,28 years 182 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
18,9,03/11/2019,Bangladesh,Arun Jaitley Stadium,15*,121,24.20,0/32,14,37.21,,6,,,,28 years 224 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
19,,07/11/2019,Bangladesh,Saurashtra Cricket Association Stadium,-,121,24.20,0/17,14,38.43,1,7,,,,28 years 228 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
20,10,25/07/2021,Sri Lanka,R Premadasa Stadium,3*,124,24.80,1/16,15,36.93,1,8,,,,30 years 123 days,"Krunal Pandya
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,01/02/2017,England,M Chinnaswamy Stadium,5*,5,,,0,,1,1,,,,19 years 120 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,2,09/07/2017,West Indies,Sabina Park,38,43,43.00,,0,,,1,,,,19 years 278 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,3,06/03/2018,Sri Lanka,R Premadasa Stadium,23,66,33.00,,0,,1,2,,,,20 years 153 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,4,08/03/2018,Bangladesh,R Premadasa Stadium,7,73,24.33,,0,,,2,,,,20 years 155 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,5,04/11/2018,West Indies,Eden Gardens,1,74,18.50,,0,,,2,,,,21 years 31 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,6,06/11/2018,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5,79,15.80,,0,,,2,,,,21 years 33 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,7,11/11/2018,West Indies,MA Chidambaram Stadium,58,137,22.83,,0,,,2,,,,21 years 38 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,8,21/11/2018,Australia,Brisbane Cricket Ground,20,157,22.43,,0,,,2,,,,21 years 48 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,,23/11/2018,Australia,Melbourne Cricket Ground,-,157,22.43,,0,,,2,1,,1,21 years 50 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,9,25/11/2018,Australia,Sydney Cricket Ground,0,157,19.63,,0,,,2,,,1,21 years 52 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,10,06/02/2019,New Zealand,Westpac Stadium,4,161,17.89,,0,,,2,,,1,21 years 125 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,11,08/02/2019,New Zealand,Eden Park,40*,201,22.33,,0,,,2,,,1,21 years 127 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,12,10/02/2019,New Zealand,Seddon Park,28,229,22.90,,0,,,2,,,1,21 years 129 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,13,24/02/2019,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,3,232,21.09,,0,,,2,,,1,21 years 143 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
16,14,27/02/2019,Australia,M Chinnaswamy Stadium,1,233,19.42,,0,,,2,,,1,21 years 146 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
17,15,03/08/2019,West Indies,Central Broward Regional Park,0,233,17.92,,0,,,2,2,,3,21 years 303 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
18,16,04/08/2019,West Indies,Central Broward Regional Park,4,237,16.93,,0,,,2,,,3,21 years 304 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
19,17,06/08/2019,West Indies,Providence Stadium,65*,302,21.57,,0,,,2,1,,4,21 years 306 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
20,18,18/09/2019,South Africa,Punjab Cricket Association IS Bindra Stadium,4,306,20.40,,0,,,2,,,4,21 years 349 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
21,19,22/09/2019,South Africa,M Chinnaswamy Stadium,19,325,20.31,,0,,,2,,,4,21 years 353 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
22,20,03/11/2019,Bangladesh,Arun Jaitley Stadium,27,352,20.71,,0,,,2,,,4,22 years 30 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
23,,07/11/2019,Bangladesh,Saurashtra Cricket Association Stadium,-,352,20.71,,0,,,2,,1,5,22 years 34 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
24,21,10/11/2019,Bangladesh,Vidarbha Cricket Association Stadium,6,358,19.89,,0,,,2,,,5,22 years 37 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
25,22,06/12/2019,West Indies,Rajiv Gandhi International Stadium,18,376,19.79,,0,,,2,,1,6,22 years 63 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
26,23,08/12/2019,West Indies,Greenfield International Stadium,33*,409,21.53,,0,,,2,,1,7,22 years 65 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
27,24,11/12/2019,West Indies,Wankhede Stadium,0,409,20.45,,0,,,2,,,7,22 years 68 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
28,,05/01/2020,Sri Lanka,Barsapara Cricket Stadium,-,409,20.45,,0,,,2,,,7,22 years 93 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
29,25,07/01/2020,Sri Lanka,Holkar Cricket Stadium,1*,410,20.50,,0,,,2,1,1,9,22 years 95 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
30,26,12/03/2021,England,Narendra Modi Stadium,21,431,20.52,,0,,,2,,,9,23 years 159 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
31,27,14/03/2021,England,Narendra Modi Stadium,26,457,20.77,,0,,,2,1,,10,23 years 161 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
32,28,16/03/2021,England,Narendra Modi Stadium,25,482,20.96,,0,,,2,,1,11,23 years 163 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
33,29,18/03/2021,England,Narendra Modi Stadium,30,512,21.33,,0,,,2,,,11,23 years 165 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
34,,20/03/2021,England,Narendra Modi Stadium,-,512,21.33,,0,,,2,1,,12,23 years 167 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
35,30,24/10/2021,Pakistan,Dubai International Cricket Stadium,39,551,22.04,,0,,,2,,,12,24 years 20 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
36,31,31/10/2021,New Zealand,Dubai International Cricket Stadium,12,563,21.65,,0,,,2,,,12,24 years 27 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
37,32,03/11/2021,Afghanistan,Sheikh Zayed Stadium,27*,590,22.69,,0,,,2,,,12,24 years 30 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
38,,05/11/2021,Scotland,Dubai International Cricket Stadium,-,590,22.69,,0,,,2,,,12,24 years 32 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
39,,08/11/2021,Namibia,Dubai International Cricket Stadium,-,590,22.69,,0,,,2,1,1,14,24 years 35 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
40,33,17/11/2021,New Zealand,Sawai Mansingh Stadium,17*,607,23.35,,0,,,2,,,14,24 years 44 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
41,34,19/11/2021,New Zealand,JSCA International Stadium Complex,12*,619,23.81,,0,,,2,2,,16,24 years 46 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
42,35,21/11/2021,New Zealand,Eden Gardens,4,623,23.07,,0,,,2,1,1,18,24 years 48 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
43,36,16/02/2022,West Indies,Eden Gardens,8,631,22.54,,0,,,2,,,18,24 years 135 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
44,37,18/02/2022,West Indies,Eden Gardens,52*,683,24.39,,0,,,2,,,18,24 years 137 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
45,38,09/06/2022,South Africa,Arun Jaitley Stadium,29,712,24.55,,0,,,2,1,,19,24 years 248 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
46,39,12/06/2022,South Africa,Barabati Stadium,5,717,23.90,,0,,,2,,,19,24 years 251 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
47,40,14/06/2022,South Africa,Dr YS Rajasekhara Reddy Cricket Stadium,6,723,23.32,,0,,,2,2,,21,24 years 253 days,"Rishabh Pant
            - T20 Internationals - Progressive Averages and Aggregates Summary"
